id,text,exact_label,label,tokens,lemmas,upos
10152826969246323,"You cannot possibly want both the best and the Best of being a EU member!!! You want the funds but not the people!! That s nice!! You are the richest economy and will be, so the media stop being hate mongers!! And remember treat people well and fairly,that s how you made it!!",Other offensive,1,"You can not possibly want both the best and the Best of being a EU member !!! You want the funds but not the people !! That s nice !! You are the richest economy and will be , so the media stop being hate mongers !! And remember treat people well and fairly , that s how you made it !!","you can not possibly want both the best and the best of be a EU member !!! you want the fund but not the people !! that be nice !! you be the richest economy and will be , so the media stop be hate monger !! and remember treat people well and fairly , that be how you make it !!",PRON AUX PART ADV VERB CCONJ DET ADJ CCONJ DET ADJ SCONJ AUX DET PROPN NOUN PUNCT PRON VERB DET NOUN CCONJ ADV DET NOUN PUNCT PRON AUX ADJ PUNCT PRON AUX DET ADJ NOUN CCONJ AUX AUX PUNCT SCONJ DET NOUN VERB AUX ADJ NOUN PUNCT CCONJ VERB VERB NOUN ADV CCONJ ADV PUNCT PRON AUX ADV PRON VERB PRON PUNCT
10152826968531323,Cristina Lima,Acceptable speech,0,Cristina Lima,Cristina Lima,PROPN PROPN
10152826988956323,Nossa.  Vc acha que eles vão sair?,Acceptable speech,0,Nossa . Vc acha que eles vão sair ?,Nossa . Vc acha que ele vão sair ?,X PUNCT X X X X NOUN NOUN PUNCT
10152826991236323,"Difícil, muito difícil. Mas uma boa parte não gosta da EU pelo fato de que as portas ficam abertas. Se houvesse um referendo, com as idéias distorcidas deles, sim. Eles vem falando disso já faz um bom tempo...",Acceptable speech,0,"Difícil , muito difícil . Mas uma boa parte não gosta da EU pelo fato de que as portas ficam abertas . Se houvesse um referendo , com as idéias distorcidas deles , sim . Eles vem falando disso já faz um bom tempo ...","Difícil , muito difícil . Mas uma boa parte não gosta do EU pelo fato de que as porta ficam aberta . se houvesse um referendo , com as idbia distorcida dele , sim . ele vem falando disso jr faz um bom tempo ...",PROPN PUNCT ADP NOUN PUNCT X X X X X X X X X X X X ADP PROPN PROPN NOUN PUNCT NOUN NOUN INTJ NOUN PUNCT NOUN ADP NOUN VERB NOUN PUNCT NOUN PUNCT X X X X X X X NOUN NOUN PUNCT
10152826968636323,Hook line and bloody sinker.,Acceptable speech,0,Hook line and bloody sinker .,hook line and bloody sinker .,NOUN NOUN CCONJ ADJ NOUN PUNCT
10152826961341323,No problem if they have a job and house and pay tax don't let them have any benefits for say five years of paying into the system and make them have a medical before coming and private health care,Acceptable speech,0,No problem if they have a job and house and pay tax do n't let them have any benefits for say five years of paying into the system and make them have a medical before coming and private health care,no problem if they have a job and house and pay tax do not let they have any benefit for say five year of pay into the system and make they have a medical before come and private health care,DET NOUN SCONJ PRON VERB DET NOUN CCONJ NOUN CCONJ VERB NOUN AUX PART VERB PRON VERB DET NOUN ADP VERB NUM NOUN SCONJ VERB ADP DET NOUN CCONJ VERB PRON VERB DET ADJ SCONJ VERB CCONJ ADJ NOUN NOUN
10152826950201323,We need to sack this current government on the next election. Lets get all together and united and vote against Margaret Cameron and FUkip team. Lets do something for real mora than words.,Other offensive,1,We need to sack this current government on the next election . Let s get all together and united and vote against Margaret Cameron and FUkip team . Lets do something for real mora than words .,we need to sack this current government on the next election . let s get all together and united and vote against Margaret Cameron and fukip team . let do something for real mora than word .,PRON VERB PART VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT VERB PRON VERB ADV ADV CCONJ PROPN CCONJ VERB ADP PROPN PROPN CCONJ PROPN NOUN PUNCT AUX VERB PRON ADP ADJ NOUN ADP NOUN PUNCT
10152826946281323,Were quickly going down the drain.This country is a laughing stock.were so weak we cant even decide ourselves what wattage we have on our  OWN vacuum cleaners.,Acceptable speech,0,Were quickly going down the drain . This country is a laughing stock . were so weak we ca nt even decide ourselves what wattage we have on our OWN vacuum cleaners .,be quickly go down the drain . this country be a laugh stock . be so weak we can not even decide ourselves what wattage we have on we own vacuum cleaner .,AUX ADV VERB ADP DET NOUN PUNCT DET NOUN AUX DET NOUN NOUN PUNCT AUX ADV ADJ PRON AUX PART ADV VERB PRON DET NOUN PRON VERB ADP PRON ADJ NOUN NOUN PUNCT
10152826937131323,Maybe this is a reason why the Britain never ever be a powerful empire again!?,Acceptable speech,0,Maybe this is a reason why the Britain never ever be a powerful empire again !?,maybe this be a reason why the Britain never ever be a powerful empire again !?,ADV PRON AUX DET NOUN ADV DET PROPN ADV ADV AUX DET ADJ NOUN ADV PUNCT
10152826936761323,"The 'Open borders' policy in the EU zone without a common minimum wage, unified taxation arrangements and a common welfare safety net has been a complete political, economic and social disaster. 

No better examples are that the EU zone is still in recession after 7 years, extremist parties are gaining political ground and unemployment is in double digits

Employers and multinational companies on the other hand have a large pool of cheap labour, and can move capital accross borders and offshore, so all good then...",Acceptable speech,0,"The ' Open borders ' policy in the EU zone without a common minimum wage , unified taxation arrangements and a common welfare safety net has been a complete political , economic and social disaster . No better examples are that the EU zone is still in recession after 7 years , extremist parties are gaining political ground and unemployment is in double digits Employers and multinational companies on the other hand have a large pool of cheap labour , and can move capital accross borders and offshore , so all good then ...","the ' open border ' policy in the EU zone without a common minimum wage , unified taxation arrangement and a common welfare safety net have be a complete political , economic and social disaster . no better example be that the EU zone be still in recession after 7 year , extremist party be gain political ground and unemployment be in double digit employer and multinational company on the other hand have a large pool of cheap labour , and can move capital accross border and offshore , so all good then ...",DET PUNCT ADJ NOUN PUNCT NOUN ADP DET PROPN NOUN ADP DET ADJ ADJ NOUN PUNCT ADJ NOUN NOUN CCONJ DET ADJ NOUN NOUN NOUN AUX AUX DET ADJ ADJ PUNCT ADJ CCONJ ADJ NOUN PUNCT DET ADJ NOUN VERB SCONJ DET PROPN NOUN AUX ADV ADP NOUN ADP NUM NOUN PUNCT ADJ NOUN AUX VERB ADJ NOUN CCONJ NOUN AUX ADP ADJ NOUN NOUN CCONJ ADJ NOUN ADP DET ADJ NOUN VERB DET ADJ NOUN ADP ADJ NOUN PUNCT CCONJ AUX VERB NOUN ADP NOUN CCONJ NOUN PUNCT ADV ADV ADJ ADV PUNCT
10152826935956323,"It's been a problem for years but all governments have been scared to say or do anything about it,they are lucky there are a lot of left wing sheep and easy going people in the uk or the streets would be running with blood",Other offensive,1,"It 's been a problem for years but all governments have been scared to say or do anything about it , they are lucky there are a lot of left wing sheep and easy going people in the uk or the streets would be running with blood","it be be a problem for year but all government have be scared to say or do anything about it , they be lucky there be a lot of leave wing sheep and easy go people in the uk or the street would be run with blood",PRON AUX AUX DET NOUN ADP NOUN CCONJ DET NOUN AUX AUX ADJ PART VERB CCONJ VERB PRON ADP PRON PUNCT PRON AUX ADJ PRON VERB DET NOUN ADP VERB NOUN NOUN CCONJ ADJ VERB NOUN ADP DET PROPN CCONJ DET NOUN AUX AUX VERB ADP NOUN
10152826934776323,I don't know - why doesn't somebody ask us????,Acceptable speech,0,I do n't know - why does n't somebody ask us ????,I do not know - why do not somebody ask we ????,PRON AUX PART VERB PUNCT ADV AUX PART PRON VERB PRON PUNCT
10152826933326323,"Everybody feels the same way in every country regardless of what they say; come in small numbers and become like us, or don't come at all.",Background offensive,1,"Everybody feels the same way in every country regardless of what they say ; come in small numbers and become like us , or do n't come at all .","everybody feel the same way in every country regardless of what they say ; come in small number and become like we , or do not come at all .",PRON VERB DET ADJ NOUN ADP DET NOUN ADV SCONJ PRON PRON VERB PUNCT VERB ADP ADJ NOUN CCONJ VERB ADP PRON PUNCT CCONJ AUX PART VERB ADV ADV PUNCT
10152827046366323,Yes they are a really scary bunch of men and are coming in fast! I read 300 a day somewhere! Where do they hang out I wonder?,Background offensive,1,Yes they are a really scary bunch of men and are coming in fast ! I read 300 a day somewhere ! Where do they hang out I wonder ?,yes they be a really scary bunch of man and be come in fast ! I read 300 a day somewhere ! where do they hang out I wonder ?,INTJ PRON AUX DET ADV ADJ NOUN ADP NOUN CCONJ AUX VERB ADV ADV PUNCT PRON VERB NUM DET NOUN ADV PUNCT ADV AUX PRON VERB ADP PRON VERB PUNCT
10152826929746323,"U wake up at last, sorry but too late .u let extremists grow in ur countries giving them priveledges even more than citisens .allowing them to establish mosques and schools totally fanatic, forcing on u their believes and their costums profiting from liberty and egality slogans and finally arming ur youth to fight with da3esh against ur countries.whar do u actually wait from those people ?",Background offensive,1,"U wake up at last , sorry but too late .u let extremists grow in ur countries giving them priveledges even more than citisens . allowing them to establish mosques and schools totally fanatic , forcing on u their believes and their costums profiting from liberty and egality slogans and finally arming ur youth to fight with da3esh against ur countries . whar do u actually wait from those people ?","u wake up at last , sorry but too late .u let extremist grow in you country give they priveledges even more than citisen . allow they to establish mosque and school totally fanatic , force on u they believe and they costum profit from liberty and egality slogan and finally arming you youth to fight with da3esh against you country . whar do u actually wait from those people ?",PRON VERB ADP ADP ADJ PUNCT ADJ CCONJ ADV ADV NOUN VERB NOUN VERB ADP PRON NOUN VERB PRON NOUN ADV ADJ ADP NOUN PUNCT VERB PRON PART VERB NOUN CCONJ NOUN ADV ADJ PUNCT VERB ADP PRON PRON NOUN CCONJ PRON NOUN VERB ADP NOUN CCONJ NOUN NOUN CCONJ ADV VERB PRON NOUN PART VERB ADP NOUN ADP PRON NOUN PUNCT PRON AUX PRON ADV VERB ADP DET NOUN PUNCT
10152826929521323,Referendum let the British people decide,Acceptable speech,0,Referendum let the British people decide,Referendum let the british people decide,NOUN VERB DET ADJ NOUN VERB
10152826933606323,"We have already decided,just need to leave!",Acceptable speech,0,"We have already decided , just need to leave !","we have already decide , just need to leave !",PRON AUX ADV VERB PUNCT ADV VERB PART VERB PUNCT
10152826928101323,EU immigrants are not the prob. its the disease called muzzis thats the prob;,Background offensive,1,EU immigrants are not the prob . it s the disease called muzzis that s the prob ;,EU immigrant be not the prob . it be the disease call muzzis that be the prob ;,PROPN NOUN AUX PART DET NOUN PUNCT PRON AUX DET NOUN VERB NOUN PRON AUX DET NOUN PUNCT
10152826925916323,"I think the media are doing a great job creating hate again. Who would you employ, the person who has done a degree in a foreign language or the person who has stayed at home and played safe? No surprise these young Muslims are going abroad to join in the terror when they are treated with such disdain here in their home country. I am ashamed of the nation we've become.",Other offensive,1,"I think the media are doing a great job creating hate again . Who would you employ , the person who has done a degree in a foreign language or the person who has stayed at home and played safe ? No surprise these young Muslims are going abroad to join in the terror when they are treated with such disdain here in their home country . I am ashamed of the nation we 've become .","I think the media be do a great job create hate again . who would you employ , the person who have do a degree in a foreign language or the person who have stay at home and play safe ? no surprise these young Muslims be go abroad to join in the terror when they be treat with such disdain here in they home country . I be ashamed of the nation we have become .",PRON VERB DET NOUN AUX VERB DET ADJ NOUN VERB NOUN ADV PUNCT PRON AUX PRON VERB PUNCT DET NOUN PRON AUX VERB DET NOUN ADP DET ADJ NOUN CCONJ DET NOUN PRON AUX VERB ADP NOUN CCONJ VERB ADJ PUNCT DET NOUN DET ADJ PROPN AUX VERB ADV PART VERB ADP DET NOUN ADV PRON AUX VERB ADP ADJ NOUN ADV ADP PRON NOUN NOUN PUNCT PRON AUX ADJ ADP DET NOUN PRON AUX VERB PUNCT
10152826924861323,England is the way to becoming the 51st state of the USA.,Acceptable speech,0,England is the way to becoming the 51st state of the USA .,England be the way to become the 51st state of the USA .,PROPN AUX DET NOUN SCONJ VERB DET ADJ NOUN ADP DET PROPN PUNCT
10152827540856323,Lol i hope not. From afar as an american i think the uk is a great country and i would love to work there. And you dont want the dollar its worthless in almost every eu country.,Acceptable speech,0,Lol i hope not . From afar as an american i think the uk is a great country and i would love to work there . And you do nt want the dollar its worthless in almost every eu country .,lol i hope not . from afar as a american i think the uk be a great country and i would love to work there . and you do not want the dollar its worthless in almost every eu country .,INTJ PRON VERB PART PUNCT ADP PROPN ADP DET ADJ PRON VERB DET PROPN AUX DET ADJ NOUN CCONJ PRON AUX VERB PART VERB ADV PUNCT CCONJ PRON AUX PART VERB DET NOUN PRON ADJ ADP ADV DET PROPN NOUN PUNCT
10152826921161323,"Close the borders
There is no more room!! Or money!",Background offensive,1,Close the borders There is no more room !! Or money !,Close the border there be no more room !! or money !,VERB DET NOUN PRON VERB DET ADJ NOUN PUNCT CCONJ NOUN PUNCT
10152826920166323,"Reading most posts here and other news sites,  the vast majority have had enough of immigrants,  probably why the lib dems and labour are imploding and UKIP are rising!",Acceptable speech,0,"Reading most posts here and other news sites , the vast majority have had enough of immigrants , probably why the lib dems and labour are imploding and UKIP are rising !","reading most post here and other news site , the vast majority have have enough of immigrant , probably why the lib dem and labour be implode and UKIP be rise !",VERB ADJ NOUN ADV CCONJ ADJ NOUN NOUN PUNCT DET ADJ NOUN AUX VERB ADJ ADP NOUN PUNCT ADV ADV DET ADJ NOUN CCONJ NOUN AUX VERB CCONJ PROPN AUX VERB PUNCT
10152826937981323,Or the far right are more vocal. Empty vessels make most sound.,Other offensive,1,Or the far right are more vocal . Empty vessels make most sound .,or the far right be more vocal . empty vessel make most sound .,CCONJ DET ADV NOUN AUX ADV ADJ PUNCT ADJ NOUN VERB ADJ NOUN PUNCT
10152826939516323,"Must be why the lying scum of labour have started up a think tank to combat the that of UKIP! 
Doesn't seem to be working though, everyone can see through Red Ed's constant lies.",Other offensive,1,"Must be why the lying scum of labour have started up a think tank to combat the that of UKIP ! Does n't seem to be working though , everyone can see through Red Ed 's constant lies .","must be why the lie scum of labour have start up a think tank to combat the that of UKIP ! do not seem to be work though , everyone can see through Red Ed 's constant lie .",AUX AUX ADV DET NOUN NOUN ADP NOUN AUX VERB ADP DET NOUN NOUN PART VERB DET PRON ADP PROPN PUNCT AUX PART VERB PART AUX VERB ADV PUNCT PRON AUX VERB ADP PROPN PROPN PART ADJ NOUN PUNCT
10152826916026323,If only we had some unemployed people who might be put to work building and staffing new hospitals....,Acceptable speech,0,If only we had some unemployed people who might be put to work building and staffing new hospitals ....,if only we have some unemployed people who might be put to work building and staff new hospital ....,SCONJ ADV PRON VERB DET ADJ NOUN PRON AUX AUX VERB ADP VERB NOUN CCONJ VERB ADJ NOUN PUNCT
10152826965211323,They are shutting more and more Hospitals instead,Acceptable speech,0,They are shutting more and more Hospitals instead,they be shut more and more Hospitals instead,PRON AUX VERB ADJ CCONJ ADJ PROPN ADV
10152826910416323,I think the uk is full!,Background offensive,1,I think the uk is full !,I think the uk be full !,PRON VERB DET PROPN AUX ADJ PUNCT
10152826975936323,We are all immigrants on this world.,Acceptable speech,0,We are all immigrants on this world .,we be all immigrant on this world .,PRON AUX DET NOUN ADP DET NOUN PUNCT
10152826951531323,"I have no problem with EU immigration. Indeed, I love it. Have many European friends and loved ones. Indeed, I find that European immigrants to the UK integrate far more than British expats do in Spain, and all the European people I know have AT LEAST three languages. 

Immigration from places with cultural aspects that are in direct and hostile contrast to 'ours', who do not integrate, and sometimes actively seek to destabilise or slag off the country they bladdy chose to come to?
No,I don't love that so much.",Background offensive,1,"I have no problem with EU immigration . Indeed , I love it . Have many European friends and loved ones . Indeed , I find that European immigrants to the UK integrate far more than British expats do in Spain , and all the European people I know have AT LEAST three languages . Immigration from places with cultural aspects that are in direct and hostile contrast to ' ours ' , who do not integrate , and sometimes actively seek to destabilise or slag off the country they bladdy chose to come to ? No , I do n't love that so much .","I have no problem with EU immigration . indeed , I love it . have many european friend and love one . indeed , I find that european immigrant to the UK integrate far more than british expat do in Spain , and all the european people I know have at least three language . Immigration from place with cultural aspect that be in direct and hostile contrast to ' ours ' , who do not integrate , and sometimes actively seek to destabilise or slag off the country they bladdy choose to come to ? no , I do not love that so much .",PRON VERB DET NOUN ADP PROPN NOUN PUNCT ADV PUNCT PRON VERB PRON PUNCT VERB ADJ ADJ NOUN CCONJ VERB NOUN PUNCT ADV PUNCT PRON VERB SCONJ ADJ NOUN ADP DET PROPN VERB ADV ADJ SCONJ ADJ NOUN VERB ADP PROPN PUNCT CCONJ DET DET ADJ NOUN PRON VERB VERB ADV ADV NUM NOUN PUNCT PROPN ADP NOUN ADP ADJ NOUN PRON AUX ADP ADJ CCONJ ADJ NOUN ADP PUNCT PRON PUNCT PUNCT PRON AUX PART VERB PUNCT CCONJ ADV ADV VERB PART VERB CCONJ VERB ADP DET NOUN PRON AUX VERB PART VERB ADP PUNCT INTJ PUNCT PRON AUX PART VERB PRON ADV ADV PUNCT
10152826976441323,"Having said that, I take people on individual merit, by their words, deeds, hearts and souls, as opposed to anything else. 
Although when it comes to which way round the toilet roll is hung, I judge. Hard.",Acceptable speech,0,"Having said that , I take people on individual merit , by their words , deeds , hearts and souls , as opposed to anything else . Although when it comes to which way round the toilet roll is hung , I judge . Hard .","have say that , I take people on individual merit , by they word , deed , heart and soul , as oppose to anything else . although when it come to which way round the toilet roll be hang , I judge . hard .",AUX VERB SCONJ PUNCT PRON VERB NOUN ADP ADJ NOUN PUNCT ADP PRON NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN PUNCT SCONJ VERB ADP PRON ADJ PUNCT SCONJ ADV PRON VERB ADP DET NOUN ADV DET NOUN NOUN AUX VERB PUNCT PRON VERB PUNCT ADV PUNCT
10152826938311323,Steve ..the jobs have been taken away by machines and technology to a large degree. Do it yourself cash machines..check outs...etc....no apprenticeships.....don't forget millions of Brits live in other countries.Spain ..Australia...Canada..America...The NationalHealth has been held up by people from other countries .The government love it when we blame the immigrants ..let's them off the hook. I am writing this in Australia where so many people around me are Brits and other Europeans. We all try to do the best for our families,Acceptable speech,0,Steve .. the jobs have been taken away by machines and technology to a large degree . Do it yourself cash machines .. check outs ... etc.... no apprenticeships ..... do n't forget millions of Brits live in other countries . Spain .. Australia ...Canada .. America ... The NationalHealth has been held up by people from other countries . The government love it when we blame the immigrants .. let 's them off the hook . I am writing this in Australia where so many people around me are Brits and other Europeans . We all try to do the best for our families,Steve .. the job have be take away by machine and technology to a large degree . do it yourself cash machine .. check out ... etc.... no apprenticeship ..... do not forget million of brit live in other country . Spain .. Australia ...Canada .. America ... the nationalhealth have be hold up by people from other country . the government love it when we blame the immigrant .. let 's they off the hook . I be write this in Australia where so many people around I be brit and other Europeans . we all try to do the best for we family,PROPN PUNCT DET NOUN AUX AUX VERB ADV ADP NOUN CCONJ NOUN ADP DET ADJ NOUN PUNCT VERB PRON PRON NOUN NOUN PUNCT VERB NOUN PUNCT CCONJ DET NOUN PUNCT AUX PART VERB NOUN ADP PROPN VERB ADP ADJ NOUN PUNCT PROPN PUNCT PROPN PROPN PUNCT PROPN PUNCT DET PROPN AUX AUX VERB ADP ADP NOUN ADP ADJ NOUN PUNCT DET NOUN VERB PRON ADV PRON VERB DET NOUN PUNCT VERB PRON PRON ADP DET NOUN PUNCT PRON AUX VERB PRON ADP PROPN ADV ADV ADJ NOUN ADP PRON AUX PROPN CCONJ ADJ PROPN PUNCT PRON DET VERB PART VERB DET ADJ ADP PRON NOUN
10152826920036323,"Sweden, who just kicked out the neoliberals, found that safety net destruction was the source of anxiety, not job competition.  The far right found little takers.",Acceptable speech,0,"Sweden , who just kicked out the neoliberals , found that safety net destruction was the source of anxiety , not job competition . The far right found little takers .","Sweden , who just kick out the neoliberal , find that safety net destruction be the source of anxiety , not job competition . the far right find little taker .",PROPN PUNCT PRON ADV VERB ADP DET NOUN PUNCT VERB SCONJ NOUN ADJ NOUN AUX DET NOUN ADP NOUN PUNCT ADV NOUN NOUN PUNCT DET ADV ADV VERB ADJ NOUN PUNCT
10152826913446323,"Carter Hughes Its about not being able to trade PROFITABLY i.e. without paying punitive amounts of tax. If EU  companies had to pay an extra 10,20,30% to buy British because we were taxed on what we export as a non-EU country, how many would use British products/services? Not many. And who would blame them?",Acceptable speech,0,"Carter Hughes It s about not being able to trade PROFITABLY i.e. without paying punitive amounts of tax . If EU companies had to pay an extra 10,20,30 % to buy British because we were taxed on what we export as a non-EU country , how many would use British products / services ? Not many . And who would blame them ?","Carter Hughes it be about not be able to trade profitably i.e. without pay punitive amount of tax . if EU company have to pay a extra 10,20,30 % to buy british because we be tax on what we export as a non-eu country , how many would use british product / service ? not many . and who would blame they ?",PROPN PROPN PRON AUX SCONJ PART AUX ADJ PART VERB ADV X SCONJ VERB ADJ NOUN ADP NOUN PUNCT SCONJ PROPN NOUN VERB PART VERB DET ADJ NUM SYM PART VERB ADJ SCONJ PRON AUX VERB SCONJ PRON PRON VERB ADP DET ADJ NOUN PUNCT ADV ADJ AUX VERB ADJ NOUN PUNCT NOUN PUNCT PART ADJ PUNCT CCONJ PRON AUX VERB PRON PUNCT
10152826903151323,"i would vote out,we need to run our own country without interferance from others",Acceptable speech,0,"i would vote out , we need to run our own country without interferance from others","i would vote out , we need to run we own country without interferance from other",PRON AUX VERB ADP PUNCT PRON VERB PART VERB PRON ADJ NOUN ADP NOUN ADP NOUN
10152826907036323,Hah. good one mate.,Acceptable speech,0,Hah. good one mate .,hah. good one mate .,DET ADJ NUM NOUN PUNCT
10152826916556323,That is what all your previous colonies thought mate.,Acceptable speech,0,That is what all your previous colonies thought mate .,that be what all you previous colony think mate .,PRON AUX PRON DET PRON ADJ NOUN VERB NOUN PUNCT
10152826933211323,Whats a 'contry' ???,Acceptable speech,0,What s a ' contry ' ???,what be a ' contry ' ???,PRON AUX DET PUNCT NOUN PUNCT PUNCT
10152827486591323,You mean you guys hate when other people come to your land and start living there?,Acceptable speech,0,You mean you guys hate when other people come to your land and start living there ?,you mean you guy hate when other people come to you land and start live there ?,PRON VERB PRON NOUN VERB ADV ADJ NOUN VERB ADP PRON NOUN CCONJ VERB VERB ADV PUNCT
10152827481046323,Immigration is a huge benefit to the country. On average they contribute £6000 more to the system than they take in benefits and in ten years the contribution has been in the region of £35 billion.,Acceptable speech,0,Immigration is a huge benefit to the country . On average they contribute £ 6000 more to the system than they take in benefits and in ten years the contribution has been in the region of £ 35 billion .,Immigration be a huge benefit to the country . on average they contribute £ 6000 more to the system than they take in benefit and in ten year the contribution have be in the region of £ 35 billion .,PROPN AUX DET ADJ NOUN ADP DET NOUN PUNCT ADP ADJ PRON VERB SYM NUM ADJ ADP DET NOUN SCONJ PRON VERB ADP NOUN CCONJ ADP NUM NOUN DET NOUN AUX AUX ADP DET NOUN ADP SYM NUM NUM PUNCT
10152827115141323,"What about all the Brits migrating to Europe???? Don't they think it pisses everyone else off? Actually it's the English who have the worries, most of the Welsh, Scots and Irish are quite used to dealing with migrants - mostly English ones! We find ways of assimilating you!!!!",Acceptable speech,0,"What about all the Brits migrating to Europe ???? Do n't they think it pisses everyone else off ? Actually it 's the English who have the worries , most of the Welsh , Scots and Irish are quite used to dealing with migrants - mostly English ones ! We find ways of assimilating you !!!!","what about all the brit migrate to Europe ???? do not they think it piss everyone else off ? actually it be the English who have the worry , most of the welsh , Scots and irish be quite use to deal with migrant - mostly english one ! we find way of assimilate you !!!!",PRON ADP DET DET PROPN VERB ADP PROPN PUNCT AUX PART PRON VERB PRON VERB PRON ADJ ADP PUNCT ADV PRON AUX DET PROPN PRON VERB DET NOUN PUNCT ADJ ADP DET PROPN PUNCT PROPN CCONJ PROPN AUX ADV VERB SCONJ VERB ADP NOUN PUNCT ADV ADJ NOUN PUNCT PRON VERB NOUN SCONJ VERB PRON PUNCT
10152830192476323,"I really don't think the problem is really with the incomers, the problem, as I see it is  more and more houses and flats are being built, but they are not increasing facilities, schools, doctors surgeries, hospitals, dentists, so facilities that served say 5.000 people is now expected to serve 8,000 people, plus, I am convinced that those in charge have absolutely no idea of how many people are coming in, or how many are leaving, Its a mess.",Acceptable speech,0,"I really do n't think the problem is really with the incomers , the problem , as I see it is more and more houses and flats are being built , but they are not increasing facilities , schools , doctors surgeries , hospitals , dentists , so facilities that served say 5.000 people is now expected to serve 8,000 people , plus , I am convinced that those in charge have absolutely no idea of how many people are coming in , or how many are leaving , It s a mess .","I really do not think the problem be really with the incomer , the problem , as I see it be more and more house and flat be be build , but they be not increase facility , school , doctor surgery , hospital , dentist , so facility that serve say 5.000 people be now expect to serve 8,000 people , plus , I be convinced that those in charge have absolutely no idea of how many people be come in , or how many be leave , it be a mess .",PRON ADV AUX PART VERB DET NOUN AUX ADV ADP DET NOUN PUNCT DET NOUN PUNCT SCONJ PRON VERB PRON AUX ADJ CCONJ ADJ NOUN CCONJ NOUN AUX AUX VERB PUNCT CCONJ PRON AUX PART VERB NOUN PUNCT NOUN PUNCT NOUN NOUN PUNCT NOUN PUNCT NOUN PUNCT ADV NOUN PRON VERB VERB NUM NOUN AUX ADV VERB PART VERB NUM NOUN PUNCT CCONJ PUNCT PRON AUX ADJ SCONJ PRON ADP NOUN VERB ADV DET NOUN SCONJ ADV ADJ NOUN AUX VERB ADV PUNCT CCONJ ADV ADJ AUX VERB PUNCT PRON AUX DET NOUN PUNCT
10152827091586323,But the British themselves want the be free to live and work anywhere in the world themselves. A country solemnly focused on the past...,Acceptable speech,0,But the British themselves want the be free to live and work anywhere in the world themselves . A country solemnly focused on the past ...,but the british themselves want the be free to live and work anywhere in the world themselves . a country solemnly focus on the past ...,CCONJ DET ADJ PRON VERB DET AUX ADJ PART VERB CCONJ VERB ADV ADP DET NOUN PRON PUNCT DET NOUN ADV VERB ADP DET NOUN PUNCT
10152827083206323,"No it's not immigration its racism just call it how it is. Noone cares about immigration, because noone cares about the fact that equal amounts of Britons migrate out each year as other EU citizen immigrate in. ",Acceptable speech,0,"No it 's not immigration its racism just call it how it is . Noone cares about immigration , because noone cares about the fact that equal amounts of Britons migrate out each year as other EU citizen immigrate in .","no it be not immigration its racism just call it how it be . Noone care about immigration , because noone care about the fact that equal amount of Britons migrate out each year as other EU citizen immigrate in .",INTJ PRON AUX PART VERB PRON NOUN ADV VERB PRON ADV PRON AUX PUNCT PROPN VERB ADP NOUN PUNCT SCONJ PRON VERB ADP DET NOUN SCONJ ADJ NOUN ADP PROPN VERB ADV DET NOUN SCONJ ADJ PROPN NOUN VERB ADV PUNCT
